customer_id,name,age,gender,marital_status,state,occupation,industry,annual_income_lakh,cibil_score,cibil_category,existing_loan_count,customer_since,branch_id
CUST08198,Customer_8198,53,Male,Single,Rajasthan,Salaried,FMCG,5.19,818,Very Good,3,2016-04-16,BR0024
CUST08199,Customer_8199,46,Other,Divorced,Uttar Pradesh,Retired,Construction,32.24,776,Very Good,0,2015-09-16,BR0003
CUST08200,Customer_8200,59,Other,Widowed,Madhya Pradesh,Self-Employed,Real Estate,68.2,827,Very Good,4,2017-01-30,BR0040
CUST08201,Customer_8201,25,Female,Widowed,Tamil Nadu,Self-Employed,FMCG,3.23,873,Excellent,3,2017-03-24,BR0004
CUST08202,Customer_8202,44,Other,Widowed,Karnataka,Self-Employed,Retail,30.07,737,Good,3,2015-04-10,BR0038
CUST08203,Customer_8203,28,Other,Divorced,Rajasthan,Retired,Retail,14.81,869,Excellent,0,2019-10-22,BR0001
CUST08204,Customer_8204,40,Male,Single,Tamil Nadu,Self-Employed,IT,71.88,847,Very Good,3,2020-03-08,BR0011
CUST08205,Customer_8205,47,Female,Divorced,Maharashtra,Business Owner,Education,13.8,826,Very Good,1,2016-08-23,BR0045
CUST08206,Customer_8206,55,Female,Single,Karnataka,Freelancer,Education,72.43,588,Fair,3,2019-07-15,BR0040
CUST08207,Customer_8207,59,Male,Widowed,Karnataka,Business Owner,Manufacturing,42.18,797,Very Good,0,2021-01-03,BR0039
CUST08208,Customer_8208,48,Other,Divorced,Punjab,Business Owner,Manufacturing,38.43,661,Good,4,2021-05-01,BR0024
CUST08209,Customer_8209,63,Female,Divorced,Tamil Nadu,Business Owner,Education,66.26,726,Good,1,2017-04-29,BR0034
CUST08210,Customer_8210,45,Male,Single,Bihar,Freelancer,Manufacturing,34.27,587,Fair,0,2019-02-18,BR0023
CUST08211,Customer_8211,60,Other,Divorced,Karnataka,Self-Employed,Retail,46.51,844,Very Good,2,2016-03-03,BR0016
CUST08212,Customer_8212,31,Male,Married,Uttar Pradesh,Business Owner,Manufacturing,56.03,702,Good,4,2018-12-01,BR0027
CUST08213,Customer_8213,42,Female,Single,Tamil Nadu,Business Owner,FMCG,56.07,795,Very Good,3,2016-05-16,BR0040
CUST08214,Customer_8214,53,Female,Single,West Bengal,Government Employee,Education,50.72,643,Fair,3,2015-01-17,BR0031
CUST08215,Customer_8215,50,Male,Married,Maharashtra,Salaried,Retail,23.01,888,Excellent,1,2019-02-15,BR0033
CUST08216,Customer_8216,63,Male,Single,Uttar Pradesh,Retired,Construction,39.94,674,Good,3,2015-04-23,BR0037
CUST08217,Customer_8217,26,Other,Widowed,Uttar Pradesh,Freelancer,Banking,79.12,859,Excellent,0,2020-04-25,BR0014
CUST08218,Customer_8218,57,Female,Single,Tamil Nadu,Salaried,Healthcare,38.96,576,Fair,3,2015-10-18,BR0043
CUST08219,Customer_8219,44,Other,Single,Delhi,Retired,Banking,13.71,577,Fair,1,2019-09-18,BR0016
CUST08220,Customer_8220,53,Female,Married,Maharashtra,Retired,FMCG,39.79,672,Good,0,2015-06-03,BR0012
CUST08221,Customer_8221,28,Male,Widowed,Punjab,Business Owner,Real Estate,55.36,769,Very Good,3,2021-12-08,BR0027
CUST08222,Customer_8222,55,Male,Married,Tamil Nadu,Freelancer,Manufacturing,44.71,782,Very Good,3,2017-12-02,BR0035
CUST08223,Customer_8223,41,Male,Divorced,Karnataka,Salaried,Retail,58.34,810,Very Good,0,2018-05-09,BR0030
CUST08224,Customer_8224,45,Other,Single,Madhya Pradesh,Government Employee,Manufacturing,42.55,893,Excellent,3,2018-05-31,BR0032
CUST08225,Customer_8225,37,Female,Divorced,West Bengal,Salaried,Construction,33.03,844,Very Good,1,2018-03-11,BR0018
CUST08226,Customer_8226,61,Female,Widowed,Karnataka,Business Owner,Education,32.09,795,Very Good,1,2019-10-04,BR0021
CUST08227,Customer_8227,65,Female,Single,Andhra Pradesh,Business Owner,Hospitality,30.98,837,Very Good,1,2017-02-15,BR0013
CUST08228,Customer_8228,55,Male,Widowed,Bihar,Retired,Manufacturing,13.13,897,Excellent,1,2015-04-13,BR0027
CUST08229,Customer_8229,56,Other,Married,Kerala,Self-Employed,Construction,10.38,864,Excellent,2,2015-05-22,BR0016
CUST08230,Customer_8230,38,Other,Single,West Bengal,Freelancer,IT,71.85,774,Very Good,3,2020-03-19,BR0006
CUST08231,Customer_8231,44,Other,Widowed,Karnataka,Salaried,Banking,69.19,570,Fair,0,2015-03-02,BR0033
CUST08232,Customer_8232,52,Other,Married,Kerala,Retired,Manufacturing,7.65,882,Excellent,0,2016-03-25,BR0008
CUST08233,Customer_8233,56,Female,Divorced,Maharashtra,Business Owner,Construction,77.13,861,Excellent,1,2020-07-08,BR0015
CUST08234,Customer_8234,39,Other,Widowed,Rajasthan,Freelancer,Hospitality,49.74,827,Very Good,4,2021-07-19,BR0035
CUST08235,Customer_8235,59,Other,Divorced,Telangana,Self-Employed,Real Estate,54.55,861,Excellent,2,2018-09-23,BR0001
CUST08236,Customer_8236,34,Male,Widowed,Haryana,Self-Employed,Retail,63.94,805,Very Good,2,2021-08-29,BR0048
CUST08237,Customer_8237,59,Female,Single,Karnataka,Freelancer,Healthcare,73.92,808,Very Good,2,2017-04-09,BR0032
CUST08238,Customer_8238,48,Male,Married,Punjab,Business Owner,Manufacturing,26.45,816,Very Good,0,2018-01-23,BR0009
CUST08239,Customer_8239,23,Male,Single,Haryana,Freelancer,Education,66.99,761,Very Good,3,2017-06-26,BR0015
CUST08240,Customer_8240,59,Female,Divorced,Haryana,Freelancer,Banking,5.6,644,Fair,3,2018-02-12,BR0019
CUST08241,Customer_8241,61,Other,Married,Tamil Nadu,Salaried,Banking,13.74,672,Good,2,2016-10-27,BR0013
CUST08242,Customer_8242,31,Other,Single,Gujarat,Retired,Construction,9.31,781,Very Good,4,2015-08-05,BR0027
CUST08243,Customer_8243,58,Male,Widowed,Karnataka,Salaried,Retail,34.01,654,Good,3,2019-10-29,BR0049
CUST08244,Customer_8244,29,Other,Married,Karnataka,Business Owner,Hospitality,15.86,827,Very Good,3,2017-10-02,BR0034
CUST08245,Customer_8245,32,Male,Widowed,Kerala,Retired,Manufacturing,48.95,698,Good,3,2018-07-26,BR0024
CUST08246,Customer_8246,64,Male,Single,Rajasthan,Freelancer,Manufacturing,21.21,661,Good,0,2017-07-22,BR0002
CUST08247,Customer_8247,24,Other,Single,Delhi,Business Owner,Real Estate,28.22,645,Fair,1,2018-05-10,BR0049
CUST08248,Customer_8248,62,Other,Divorced,Delhi,Business Owner,FMCG,21.88,767,Very Good,0,2017-03-02,BR0024
CUST08249,Customer_8249,41,Male,Widowed,Tamil Nadu,Retired,Banking,17.69,874,Excellent,2,2019-11-19,BR0021
CUST08250,Customer_8250,65,Male,Married,Kerala,Business Owner,Hospitality,8.01,722,Good,0,2018-04-28,BR0048
CUST08251,Customer_8251,24,Female,Single,Kerala,Government Employee,Education,13.05,422,Poor,0,2016-09-13,BR0033
CUST08252,Customer_8252,57,Other,Single,West Bengal,Business Owner,Education,17.77,879,Excellent,2,2021-11-30,BR0035
CUST08253,Customer_8253,44,Female,Widowed,Punjab,Government Employee,Construction,30.09,709,Good,1,2016-11-19,BR0005
CUST08254,Customer_8254,62,Female,Married,Tamil Nadu,Freelancer,Banking,60.13,817,Very Good,1,2019-04-05,BR0021
CUST08255,Customer_8255,49,Male,Single,Gujarat,Business Owner,Manufacturing,37.45,775,Very Good,3,2019-02-21,BR0023
CUST08256,Customer_8256,61,Other,Married,West Bengal,Self-Employed,Retail,38.78,317,Poor,2,2015-08-07,BR0012
CUST08257,Customer_8257,29,Male,Married,Tamil Nadu,Freelancer,Banking,39.99,662,Good,1,2016-09-14,BR0017
CUST08258,Customer_8258,30,Female,Married,Kerala,Freelancer,IT,79.33,775,Very Good,3,2016-05-09,BR0012
CUST08259,Customer_8259,31,Female,Married,Punjab,Salaried,IT,4.79,865,Excellent,3,2016-09-16,BR0015
CUST08260,Customer_8260,31,Female,Divorced,Bihar,Business Owner,Real Estate,52.04,719,Good,0,2018-10-21,BR0007
CUST08261,Customer_8261,34,Other,Widowed,Maharashtra,Business Owner,Education,69.93,807,Very Good,2,2020-12-05,BR0001
CUST08262,Customer_8262,24,Female,Married,Andhra Pradesh,Retired,Real Estate,16.35,744,Good,2,2021-11-27,BR0015
CUST08263,Customer_8263,25,Other,Married,Madhya Pradesh,Self-Employed,Retail,46.6,894,Excellent,1,2015-12-26,BR0023
CUST08264,Customer_8264,35,Male,Married,Tamil Nadu,Self-Employed,IT,42.6,860,Excellent,0,2020-08-31,BR0027
CUST08265,Customer_8265,28,Male,Widowed,Punjab,Business Owner,Education,65.28,898,Excellent,3,2015-08-11,BR0038
CUST08266,Customer_8266,54,Other,Single,Delhi,Self-Employed,Construction,36.64,433,Poor,2,2020-06-14,BR0041
CUST08267,Customer_8267,25,Male,Widowed,Gujarat,Retired,Retail,66.16,673,Good,0,2015-08-05,BR0048
CUST08268,Customer_8268,36,Other,Divorced,Bihar,Business Owner,Retail,64.04,770,Very Good,3,2017-07-12,BR0006
CUST08269,Customer_8269,44,Male,Widowed,Maharashtra,Self-Employed,Construction,38.29,900,Excellent,4,2018-10-19,BR0029
CUST08270,Customer_8270,50,Male,Married,Tamil Nadu,Government Employee,IT,2.7,603,Fair,3,2017-03-05,BR0023
CUST08271,Customer_8271,58,Female,Widowed,Punjab,Salaried,Healthcare,49.36,825,Very Good,1,2016-02-20,BR0030
CUST08272,Customer_8272,43,Female,Married,Rajasthan,Self-Employed,Manufacturing,10.08,434,Poor,3,2016-12-28,BR0009
CUST08273,Customer_8273,58,Male,Single,Kerala,Retired,FMCG,79.47,666,Good,2,2018-01-16,BR0031
CUST08274,Customer_8274,27,Other,Single,Karnataka,Retired,Manufacturing,23.95,579,Fair,3,2021-01-27,BR0026
CUST08275,Customer_8275,25,Male,Widowed,Madhya Pradesh,Freelancer,Manufacturing,27.63,861,Excellent,1,2020-10-27,BR0007
CUST08276,Customer_8276,55,Female,Widowed,Andhra Pradesh,Government Employee,Banking,43.19,707,Good,0,2015-11-01,BR0002
CUST08277,Customer_8277,59,Male,Married,Maharashtra,Government Employee,FMCG,47.84,893,Excellent,1,2019-01-31,BR0031
CUST08278,Customer_8278,35,Male,Divorced,Kerala,Freelancer,Manufacturing,31.17,627,Fair,3,2021-11-16,BR0005
CUST08279,Customer_8279,44,Other,Single,Maharashtra,Salaried,Retail,63.63,769,Very Good,3,2019-11-05,BR0030
CUST08280,Customer_8280,42,Male,Widowed,Tamil Nadu,Self-Employed,Banking,51.61,852,Excellent,3,2021-09-04,BR0040
CUST08281,Customer_8281,50,Other,Married,Delhi,Freelancer,Education,72.14,831,Very Good,4,2021-11-29,BR0047
CUST08282,Customer_8282,34,Other,Divorced,Telangana,Government Employee,Construction,24.5,710,Good,2,2021-01-24,BR0031
CUST08283,Customer_8283,36,Female,Married,Tamil Nadu,Retired,Banking,39.35,796,Very Good,1,2017-02-16,BR0017
CUST08284,Customer_8284,28,Other,Single,Delhi,Retired,FMCG,48.46,768,Very Good,4,2019-09-10,BR0012
CUST08285,Customer_8285,29,Other,Widowed,Gujarat,Retired,Construction,40.37,580,Fair,3,2016-12-17,BR0003
CUST08286,Customer_8286,46,Male,Divorced,Karnataka,Retired,Manufacturing,53.59,709,Good,4,2016-12-10,BR0026
CUST08287,Customer_8287,65,Other,Single,Maharashtra,Salaried,IT,54.61,796,Very Good,1,2020-11-17,BR0001
CUST08288,Customer_8288,28,Female,Divorced,Uttar Pradesh,Freelancer,Retail,12.87,622,Fair,1,2015-08-30,BR0011
CUST08289,Customer_8289,58,Female,Married,Madhya Pradesh,Government Employee,Real Estate,64.03,723,Good,0,2017-04-03,BR0015
CUST08290,Customer_8290,60,Other,Married,Andhra Pradesh,Retired,IT,20.49,559,Fair,3,2020-12-17,BR0017
CUST08291,Customer_8291,24,Female,Widowed,Tamil Nadu,Retired,Retail,27.12,898,Excellent,2,2016-05-23,BR0016
CUST08292,Customer_8292,22,Other,Married,Haryana,Salaried,Manufacturing,26.18,727,Good,1,2017-02-09,BR0042
CUST08293,Customer_8293,25,Other,Divorced,Haryana,Salaried,Construction,14.0,689,Good,1,2018-04-01,BR0015
CUST08294,Customer_8294,30,Other,Divorced,Haryana,Retired,Real Estate,28.73,699,Good,3,2018-04-18,BR0050
CUST08295,Customer_8295,45,Male,Married,Bihar,Self-Employed,FMCG,48.28,725,Good,2,2018-02-19,BR0021
CUST08296,Customer_8296,37,Male,Divorced,West Bengal,Retired,Banking,39.49,593,Fair,2,2019-09-13,BR0019
CUST08297,Customer_8297,62,Male,Widowed,Maharashtra,Business Owner,Retail,18.18,710,Good,1,2015-09-05,BR0042
CUST08298,Customer_8298,49,Female,Single,Gujarat,Self-Employed,Banking,14.33,561,Fair,4,2019-09-21,BR0049
CUST08299,Customer_8299,44,Male,Married,Madhya Pradesh,Government Employee,Healthcare,45.73,539,Poor,2,2016-03-15,BR0042
CUST08300,Customer_8300,50,Female,Married,West Bengal,Government Employee,Hospitality,50.0,655,Good,4,2016-02-12,BR0031
CUST08301,Customer_8301,65,Male,Single,Punjab,Freelancer,Banking,34.86,892,Excellent,2,2017-07-14,BR0030
CUST08302,Customer_8302,42,Female,Widowed,Telangana,Business Owner,Healthcare,38.12,835,Very Good,2,2016-04-26,BR0003
CUST08303,Customer_8303,57,Other,Widowed,Telangana,Government Employee,Manufacturing,52.9,593,Fair,0,2021-05-28,BR0026
CUST08304,Customer_8304,52,Female,Divorced,Andhra Pradesh,Self-Employed,Manufacturing,69.05,712,Good,3,2016-08-27,BR0043
CUST08305,Customer_8305,51,Female,Divorced,Rajasthan,Salaried,Education,35.84,755,Very Good,2,2015-09-02,BR0016
CUST08306,Customer_8306,31,Male,Divorced,West Bengal,Business Owner,Retail,70.88,769,Very Good,3,2019-08-09,BR0026
CUST08307,Customer_8307,57,Other,Divorced,Uttar Pradesh,Salaried,Real Estate,15.03,751,Very Good,2,2018-07-22,BR0018
CUST08308,Customer_8308,45,Female,Divorced,Rajasthan,Retired,Education,65.06,857,Excellent,4,2017-06-06,BR0037
CUST08309,Customer_8309,64,Female,Widowed,Maharashtra,Retired,Education,9.65,859,Excellent,3,2018-06-09,BR0025
CUST08310,Customer_8310,30,Female,Married,Tamil Nadu,Salaried,Construction,77.75,795,Very Good,2,2018-08-09,BR0018
CUST08311,Customer_8311,63,Female,Divorced,Kerala,Self-Employed,Banking,59.37,864,Excellent,2,2020-06-06,BR0038
CUST08312,Customer_8312,22,Other,Widowed,Telangana,Retired,Retail,71.59,814,Very Good,4,2018-01-12,BR0038
CUST08313,Customer_8313,28,Female,Widowed,Haryana,Government Employee,Healthcare,11.77,712,Good,4,2021-08-14,BR0020
CUST08314,Customer_8314,57,Male,Divorced,Haryana,Freelancer,Manufacturing,21.78,493,Poor,4,2019-09-20,BR0010
CUST08315,Customer_8315,47,Other,Single,Kerala,Self-Employed,FMCG,64.9,809,Very Good,3,2019-04-15,BR0027
CUST08316,Customer_8316,28,Other,Single,Karnataka,Self-Employed,Manufacturing,7.11,672,Good,4,2017-08-24,BR0039
CUST08317,Customer_8317,24,Female,Divorced,Maharashtra,Salaried,FMCG,76.22,552,Fair,1,2018-03-02,BR0020
CUST08318,Customer_8318,41,Male,Married,West Bengal,Self-Employed,Healthcare,4.48,504,Poor,2,2020-02-21,BR0011
CUST08319,Customer_8319,41,Female,Widowed,Bihar,Retired,FMCG,19.82,588,Fair,0,2018-07-29,BR0042
CUST08320,Customer_8320,56,Male,Single,Uttar Pradesh,Government Employee,Hospitality,65.25,336,Poor,4,2016-12-08,BR0044
CUST08321,Customer_8321,54,Female,Divorced,Rajasthan,Government Employee,Real Estate,47.36,675,Good,1,2016-08-16,BR0026
CUST08322,Customer_8322,22,Female,Divorced,Kerala,Government Employee,IT,43.71,892,Excellent,0,2016-01-13,BR0037
CUST08323,Customer_8323,22,Other,Divorced,Kerala,Freelancer,IT,77.59,785,Very Good,2,2015-12-24,BR0024
CUST08324,Customer_8324,55,Female,Single,Bihar,Self-Employed,IT,41.76,716,Good,1,2020-03-28,BR0011
CUST08325,Customer_8325,42,Other,Single,Gujarat,Salaried,FMCG,72.67,814,Very Good,4,2021-05-08,BR0022
CUST08326,Customer_8326,24,Female,Married,Andhra Pradesh,Salaried,Retail,29.56,801,Very Good,1,2021-01-12,BR0022
CUST08327,Customer_8327,27,Female,Married,Telangana,Government Employee,FMCG,46.19,667,Good,3,2020-04-01,BR0008
CUST08328,Customer_8328,63,Male,Widowed,Telangana,Self-Employed,Construction,15.88,755,Very Good,3,2020-12-12,BR0047
CUST08329,Customer_8329,25,Female,Divorced,West Bengal,Self-Employed,IT,38.09,822,Very Good,2,2016-06-28,BR0038
CUST08330,Customer_8330,27,Male,Widowed,Tamil Nadu,Retired,Healthcare,29.72,809,Very Good,3,2020-02-16,BR0046
CUST08331,Customer_8331,47,Other,Married,Delhi,Salaried,Healthcare,46.04,831,Very Good,2,2015-07-08,BR0040
CUST08332,Customer_8332,64,Female,Single,Punjab,Business Owner,Retail,79.51,819,Very Good,3,2019-08-31,BR0034
CUST08333,Customer_8333,60,Male,Single,Telangana,Business Owner,Retail,3.91,813,Very Good,2,2019-10-02,BR0017
CUST08334,Customer_8334,30,Female,Married,Haryana,Salaried,Hospitality,70.2,700,Good,3,2017-09-20,BR0050
CUST08335,Customer_8335,41,Male,Widowed,Rajasthan,Freelancer,Hospitality,8.53,745,Good,4,2019-06-04,BR0002
CUST08336,Customer_8336,50,Other,Single,Karnataka,Business Owner,IT,74.96,803,Very Good,2,2020-05-19,BR0046
CUST08337,Customer_8337,65,Other,Married,Haryana,Freelancer,Real Estate,69.85,859,Excellent,4,2017-08-28,BR0031
CUST08338,Customer_8338,43,Male,Divorced,Maharashtra,Freelancer,Retail,33.01,556,Fair,2,2015-12-02,BR0038
CUST08339,Customer_8339,65,Other,Widowed,Gujarat,Government Employee,Education,5.32,678,Good,1,2018-02-15,BR0034
CUST08340,Customer_8340,36,Male,Single,Bihar,Business Owner,Education,72.22,674,Good,0,2019-06-30,BR0020
CUST08341,Customer_8341,42,Other,Divorced,Uttar Pradesh,Retired,Healthcare,57.07,688,Good,2,2015-02-22,BR0007
CUST08342,Customer_8342,36,Other,Widowed,Bihar,Business Owner,FMCG,28.75,838,Very Good,4,2018-03-18,BR0034
CUST08343,Customer_8343,22,Other,Married,Bihar,Self-Employed,Construction,57.35,844,Very Good,1,2018-05-19,BR0033
CUST08344,Customer_8344,52,Female,Married,Punjab,Retired,Construction,13.44,674,Good,1,2018-07-07,BR0039
CUST08345,Customer_8345,61,Female,Single,Uttar Pradesh,Retired,Real Estate,8.92,692,Good,0,2015-02-26,BR0049
CUST08346,Customer_8346,65,Female,Single,Kerala,Retired,Manufacturing,48.76,421,Poor,1,2015-05-24,BR0043
CUST08347,Customer_8347,28,Other,Married,Andhra Pradesh,Retired,Healthcare,68.46,327,Poor,0,2018-11-27,BR0024
CUST08348,Customer_8348,47,Other,Single,Punjab,Freelancer,Retail,57.32,726,Good,4,2020-02-09,BR0001
CUST08349,Customer_8349,61,Female,Married,Karnataka,Salaried,IT,5.35,748,Good,2,2019-08-18,BR0005
CUST08350,Customer_8350,64,Other,Widowed,Haryana,Business Owner,Healthcare,54.46,626,Fair,2,2017-10-23,BR0032
CUST08351,Customer_8351,64,Female,Divorced,Gujarat,Government Employee,Healthcare,44.36,436,Poor,2,2016-02-08,BR0009
CUST08352,Customer_8352,29,Female,Divorced,Haryana,Business Owner,IT,45.1,851,Excellent,4,2021-05-21,BR0001
CUST08353,Customer_8353,52,Male,Divorced,Punjab,Retired,Real Estate,25.85,457,Poor,3,2015-12-11,BR0026
CUST08354,Customer_8354,35,Male,Married,Uttar Pradesh,Salaried,Healthcare,11.73,866,Excellent,2,2015-05-16,BR0013
CUST08355,Customer_8355,49,Male,Widowed,Punjab,Retired,Healthcare,11.98,851,Excellent,3,2015-01-23,BR0039
CUST08356,Customer_8356,28,Other,Divorced,Maharashtra,Self-Employed,FMCG,15.16,655,Good,1,2018-08-16,BR0050
CUST08357,Customer_8357,49,Female,Divorced,Karnataka,Retired,Hospitality,38.06,819,Very Good,0,2015-05-16,BR0004
CUST08358,Customer_8358,47,Female,Widowed,West Bengal,Salaried,Construction,79.88,626,Fair,1,2016-08-04,BR0015
CUST08359,Customer_8359,56,Male,Married,Punjab,Business Owner,IT,67.79,666,Good,0,2015-12-14,BR0031
CUST08360,Customer_8360,24,Male,Married,Andhra Pradesh,Freelancer,Construction,24.67,701,Good,0,2019-03-19,BR0004
CUST08361,Customer_8361,46,Male,Divorced,Gujarat,Self-Employed,Retail,34.19,336,Poor,3,2018-06-16,BR0037
CUST08362,Customer_8362,44,Female,Married,West Bengal,Self-Employed,Real Estate,64.54,715,Good,3,2015-06-26,BR0029
CUST08363,Customer_8363,30,Female,Widowed,Kerala,Retired,Hospitality,36.01,868,Excellent,3,2020-11-29,BR0027
CUST08364,Customer_8364,30,Female,Single,Uttar Pradesh,Government Employee,Healthcare,67.44,871,Excellent,4,2016-06-22,BR0015
CUST08365,Customer_8365,46,Male,Married,Bihar,Self-Employed,Hospitality,79.74,360,Poor,0,2021-08-31,BR0039
CUST08366,Customer_8366,55,Other,Widowed,Haryana,Government Employee,IT,13.14,876,Excellent,1,2021-03-27,BR0032
CUST08367,Customer_8367,38,Other,Married,Telangana,Freelancer,Healthcare,61.99,885,Excellent,1,2016-03-03,BR0013
CUST08368,Customer_8368,27,Other,Single,Karnataka,Self-Employed,IT,72.81,887,Excellent,3,2018-12-05,BR0046
CUST08369,Customer_8369,44,Female,Divorced,Kerala,Government Employee,Real Estate,29.79,862,Excellent,3,2021-01-28,BR0020
CUST08370,Customer_8370,62,Female,Widowed,Bihar,Salaried,Real Estate,59.96,663,Good,1,2021-11-03,BR0024
CUST08371,Customer_8371,27,Female,Married,Gujarat,Salaried,Education,11.4,803,Very Good,1,2021-06-21,BR0017
CUST08372,Customer_8372,51,Male,Married,Tamil Nadu,Freelancer,Retail,17.41,731,Good,3,2016-02-09,BR0019
CUST08373,Customer_8373,35,Female,Widowed,West Bengal,Salaried,Manufacturing,35.74,690,Good,2,2017-02-07,BR0038
CUST08374,Customer_8374,45,Male,Married,Gujarat,Salaried,FMCG,56.81,778,Very Good,0,2018-05-27,BR0050
CUST08375,Customer_8375,46,Male,Divorced,Andhra Pradesh,Salaried,Manufacturing,51.33,556,Fair,2,2016-07-25,BR0031
CUST08376,Customer_8376,42,Female,Married,Rajasthan,Business Owner,IT,66.77,743,Good,2,2020-08-01,BR0002
CUST08377,Customer_8377,27,Female,Married,Karnataka,Business Owner,Hospitality,62.92,847,Very Good,1,2021-01-20,BR0041
CUST08378,Customer_8378,64,Female,Widowed,Delhi,Business Owner,Hospitality,76.16,839,Very Good,3,2019-08-12,BR0045
CUST08379,Customer_8379,58,Male,Divorced,Maharashtra,Business Owner,FMCG,47.93,787,Very Good,0,2019-06-30,BR0007
CUST08380,Customer_8380,52,Male,Divorced,Madhya Pradesh,Government Employee,Manufacturing,40.59,346,Poor,0,2021-02-07,BR0021
CUST08381,Customer_8381,46,Other,Single,Uttar Pradesh,Freelancer,FMCG,3.56,743,Good,0,2017-03-08,BR0007
CUST08382,Customer_8382,33,Other,Widowed,Gujarat,Government Employee,FMCG,69.47,566,Fair,4,2017-08-28,BR0021
CUST08383,Customer_8383,28,Male,Divorced,Andhra Pradesh,Government Employee,Manufacturing,12.77,760,Very Good,0,2021-06-13,BR0009
CUST08384,Customer_8384,47,Male,Single,Uttar Pradesh,Freelancer,Education,61.3,726,Good,4,2016-08-02,BR0010
CUST08385,Customer_8385,57,Female,Widowed,Tamil Nadu,Business Owner,Construction,2.9,650,Good,0,2021-03-16,BR0027
CUST08386,Customer_8386,59,Female,Single,Bihar,Government Employee,Construction,52.74,724,Good,4,2015-11-27,BR0018
CUST08387,Customer_8387,58,Other,Married,Delhi,Self-Employed,IT,45.37,440,Poor,1,2015-02-21,BR0036
CUST08388,Customer_8388,33,Female,Married,Punjab,Government Employee,Education,58.91,777,Very Good,3,2020-04-14,BR0041
CUST08389,Customer_8389,45,Female,Married,Maharashtra,Retired,Education,29.79,699,Good,4,2016-09-21,BR0011
CUST08390,Customer_8390,50,Other,Divorced,Gujarat,Government Employee,Education,2.98,790,Very Good,3,2020-01-17,BR0003
CUST08391,Customer_8391,29,Other,Divorced,Bihar,Retired,Real Estate,13.6,849,Very Good,4,2015-10-23,BR0026
CUST08392,Customer_8392,44,Female,Divorced,Delhi,Government Employee,Construction,48.3,788,Very Good,3,2015-03-16,BR0023
CUST08393,Customer_8393,33,Other,Divorced,Kerala,Retired,Construction,19.49,706,Good,2,2015-02-18,BR0014
CUST08394,Customer_8394,24,Female,Divorced,Andhra Pradesh,Freelancer,Hospitality,50.78,814,Very Good,0,2015-02-04,BR0039
CUST08395,Customer_8395,26,Male,Single,Telangana,Business Owner,Retail,22.28,896,Excellent,1,2017-05-13,BR0044
CUST08396,Customer_8396,22,Other,Divorced,Tamil Nadu,Business Owner,IT,38.34,714,Good,0,2015-08-15,BR0043
CUST08397,Customer_8397,51,Male,Married,Haryana,Freelancer,Education,51.25,822,Very Good,3,2017-02-18,BR0045
CUST08398,Customer_8398,64,Other,Single,Gujarat,Government Employee,FMCG,51.05,708,Good,3,2018-04-22,BR0027
CUST08399,Customer_8399,40,Male,Widowed,Gujarat,Retired,Hospitality,12.83,781,Very Good,4,2020-06-02,BR0017
CUST08400,Customer_8400,33,Other,Widowed,Haryana,Self-Employed,Retail,71.63,653,Good,4,2020-08-10,BR0044
CUST08401,Customer_8401,43,Male,Widowed,Uttar Pradesh,Government Employee,Education,71.77,822,Very Good,2,2016-08-25,BR0017
CUST08402,Customer_8402,55,Male,Married,Gujarat,Government Employee,Construction,78.31,796,Very Good,3,2020-01-15,BR0014
CUST08403,Customer_8403,23,Male,Single,Kerala,Business Owner,Retail,73.72,656,Good,3,2018-11-26,BR0042
CUST08404,Customer_8404,49,Male,Widowed,Telangana,Government Employee,FMCG,16.94,713,Good,0,2016-07-14,BR0050
CUST08405,Customer_8405,54,Male,Divorced,Karnataka,Business Owner,Retail,23.3,884,Excellent,1,2019-09-17,BR0002
CUST08406,Customer_8406,32,Other,Widowed,West Bengal,Business Owner,Banking,49.15,877,Excellent,4,2020-06-22,BR0013
CUST08407,Customer_8407,45,Female,Widowed,Andhra Pradesh,Self-Employed,Real Estate,63.25,784,Very Good,1,2020-08-16,BR0043
CUST08408,Customer_8408,45,Female,Married,Maharashtra,Government Employee,FMCG,38.97,872,Excellent,2,2016-09-22,BR0032
CUST08409,Customer_8409,36,Female,Divorced,Karnataka,Retired,Hospitality,52.79,726,Good,4,2015-07-09,BR0049
CUST08410,Customer_8410,25,Other,Widowed,Bihar,Government Employee,FMCG,57.32,881,Excellent,3,2016-05-25,BR0021
CUST08411,Customer_8411,48,Other,Widowed,Bihar,Freelancer,Education,71.49,775,Very Good,4,2016-07-19,BR0022
CUST08412,Customer_8412,50,Female,Widowed,Andhra Pradesh,Retired,IT,38.73,879,Excellent,0,2015-03-20,BR0011
CUST08413,Customer_8413,50,Male,Widowed,Karnataka,Government Employee,Education,70.81,746,Good,0,2016-07-05,BR0021
CUST08414,Customer_8414,42,Male,Divorced,Bihar,Self-Employed,Retail,50.4,810,Very Good,2,2015-07-15,BR0012
CUST08415,Customer_8415,27,Male,Widowed,Gujarat,Self-Employed,FMCG,74.44,628,Fair,4,2019-12-05,BR0030
CUST08416,Customer_8416,58,Female,Divorced,Andhra Pradesh,Retired,Healthcare,53.6,708,Good,0,2018-12-01,BR0003
CUST08417,Customer_8417,35,Male,Widowed,Kerala,Freelancer,Healthcare,15.94,647,Fair,0,2021-10-25,BR0048
